Date,Open,High,Low,Close,Volume
2023-03-15,2917.77216323,3111.52911508,2656.47560766,2864.81443799,43586056227.20452
2023-03-16,2839.1776902,3009.39813879,2621.7975475,2848.95445309,43025141039.764244
2023-03-17,2834.21997022,3039.88918554,2685.05482609,2835.63883364,42756924761.743576
2023-03-18,2836.51583728,3116.17757648,2669.51691311,2860.85208237,43681577680.79341
2023-03-19,2852.42327049,3063.23339003,2678.85603293,2829.90962022,46155895416.218124
2023-03-20,2826.46378246,3072.23920147,2637.32919296,2796.91220328,47753594773.50487
2023-03-21,2784.2348462,2976.82231813,2620.41820117,2781.98863548,43551606997.3241
2023-03-22,2769.56233483,3070.0785341,2639.51611079,2871.0564922,43330650204.23865
2023-03-23,2854.50147409,3152.13811424,2708.85430565,3005.71762949,41070142521.9835
2023-03-24,2999.05095527,3302.74712884,2855.69336298,3121.50363542,38751720588.30659
2023-03-25,3108.89508082,3330.50260604,2988.46899268,3144.53838037,35501550072.31485
2023-03-26,3146.14639948,3333.29200352,3050.50254156,3186.99705265,31493787014.624077
2023-03-27,3185.47846118,3370.37730848,3080.49252821,3275.58533318,30210912214.288353
2023-03-28,3266.96731726,3490.69446476,3157.43682673,3371.9671548,30907503440.738308
2023-03-29,3350.52209388,3646.93417715,3210.90992057,3497.76219273,31570104755.57738
2023-03-30,3484.17814498,3695.41790862,3320.26337986,3505.24740722,34635807045.41422
2023-03-31,3506.02043594,3727.08754102,3386.76894534,3610.07022462,36362096777.85386
2023-04-01,3614.12081521,3725.72505542,3508.36735748,3608.61960641,38192680998.83679
2023-04-02,3639.9331501,3836.96104544,3503.14106908,3684.52029982,40439120485.354095
2023-04-03,3726.93770792,3860.6780184,3610.30674501,3747.36221765,42826830950.22452
2023-04-04,3775.68440359,4022.48313117,3638.06360773,3814.19997393,46085660954.08345
2023-04-05,3831.57490734,4004.05290659,3614.83578795,3854.87581453,47675906067.074265
2023-04-06,3874.38316229,4054.71577161,3721.49693108,3852.60992068,46290234947.8909
2023-04-07,3855.93186816,4019.56442267,3533.02757886,3704.59791407,46476009780.531685
2023-04-08,3722.11585846,3936.26979886,3324.62112969,3576.69969135,48043346555.0155
2023-04-09,3593.91123275,3903.61228361,3256.66131009,3475.34497101,48056775120.63423
2023-04-10,3491.0073192,3712.48478986,3290.9710624,3432.25120028,47793029166.17929
2023-04-11,3452.10459472,3615.62077857,3227.42198975,3420.95316807,46628949889.866776
2023-04-12,3456.42222116,3649.46210839,2992.93474739,3302.61409483,46814156563.78368
2023-04-13,3330.27176262,3647.19575848,3144.04478531,3301.65059347,46385982197.44439
2023-04-14,3321.08152337,3683.50256764,2815.64594001,3084.84332487,48057154504.553024
2023-04-15,3114.74912674,3328.30400915,2734.57662742,3068.86086531,46799529404.49795
2023-04-16,3101.56648269,3420.25366731,2681.52122729,2905.05786412,49580352091.23685
2023-04-17,2925.01418248,3110.31808369,2551.02055974,2870.81628043,50435130778.82013
2023-04-18,2885.65921477,3201.23042474,2412.29376138,2612.04120433,50808982832.98725
2023-04-19,2623.9561502,2814.23045156,2394.95701269,2618.18056279,51085501410.53751
2023-04-20,2630.45329658,2975.37174929,2423.04107025,2667.23058904,53098145394.39018
2023-04-21,2663.94330489,3201.2761469,2350.35095553,2873.81951945,47585296158.611534
2023-04-22,2855.64821688,3071.54476091,2678.46875525,2899.20117904,43049588242.45023
2023-04-23,2876.44780731,3080.56385419,2678.57129026,2825.14937323,40415241129.72804
2023-04-24,2798.98086608,2936.65274575,2387.52424473,2638.82639718,38849498279.03526
2023-04-25,2614.54811768,2772.88614424,2398.41646711,2527.18119235,35067918175.60098
2023-04-26,2515.3569696,2719.19940427,2270.15903321,2590.73973872,32395572452.641296
2023-04-27,2580.11675729,2836.53897288,2365.59179992,2674.26591211,30334578972.30664
2023-04-28,2667.88005001,3019.18291146,2485.30801572,2771.63307546,28489873749.50321
2023-04-29,2754.79268268,2952.36305206,2559.99356258,2844.19717141,28292553554.310028
2023-04-30,2826.64069815,3115.00897071,2629.65249508,2895.38775113,27167714722.18432
2023-05-01,2887.93459204,2998.97065105,2773.29029767,2888.57052388,26798586228.922615
2023-05-02,2889.00878345,3049.25646826,2619.66752035,2833.41414637,26938544175.685577
2023-05-03,2826.55100265,2981.13049485,2557.93659967,2769.72767827,26034125420.71448
2023-05-04,2766.26318007,2988.29641836,2507.59037652,2721.56808531,26716415120.47044
2023-05-05,2739.95999127,2864.17671151,2555.87143831,2733.4881758,29295885846.52881
2023-05-06,2747.17415771,2886.5444138,2587.7550111,2768.28069725,29732883271.512505
2023-05-07,2771.95955648,2981.65159983,2601.32819444,2782.6694625,27928453404.35029
2023-05-08,2783.75061667,2964.37398183,2611.5209346,2704.02671394,27414816757.15254
2023-05-09,2705.68703596,2903.64691956,2564.53317807,2738.44581094,28701580023.67385
2023-05-10,2738.25802045,2901.10726319,2599.13883609,2818.95901336,28867013976.722233
2023-05-11,2818.50467291,3039.74907628,2685.27938939,2939.3776739,27671025681.542233
2023-05-12,2924.17243886,3077.55902128,2811.65165779,2916.62144823,27019749232.27381
2023-05-13,2895.47910904,3023.46924924,2751.11798863,2865.89367952,25671201349.516296
2023-05-14,2848.81478987,2971.63180055,2615.88924762,2736.7937393,25052909152.785717
2023-05-15,2722.97852153,2812.50415504,2558.37236527,2656.48083291,24500037526.641987
2023-05-16,2641.15923333,2732.4604788,2437.08400896,2586.99315412,24284813987.503033
2023-05-17,2574.19977359,2762.96183861,2284.34681484,2438.13187571,25490143921.36668
2023-05-18,2429.60962769,2615.54371032,2232.69908388,2324.76027006,27048524823.445347
2023-05-19,2325.90264918,2436.13711133,2170.25928435,2265.32919361,27739278251.68892
2023-05-20,2265.37745944,2562.09725074,2077.95044599,2336.23395033,27605001031.38324
2023-05-21,2339.53467735,2528.67433059,2164.38862548,2329.19502617,27583587601.98977
2023-05-22,2327.24788823,2454.1843447,2107.65636027,2289.40643773,28070218497.775883
2023-05-23,2292.55518955,2424.73832188,2196.46279516,2305.33289323,27838698075.964386
2023-05-24,2310.74252746,2552.85207988,2237.28981164,2407.53009672,26339896737.398
2023-05-25,2419.0628641,2641.32200124,2310.07607024,2528.55613533,24814135359.86308
2023-05-26,2543.95461014,2725.02805145,2415.2698595,2606.86471876,24102140734.129868
2023-05-27,2624.14287872,2751.56166098,2468.78750339,2618.23405724,24780394447.148445
2023-05-28,2630.34731439,2709.39906075,2480.35291992,2614.50236038,24716541576.029945
2023-05-29,2625.81573438,2764.05335704,2516.1424515,2617.10340451,23727500893.070583
2023-05-30,2635.3384713,2771.60282531,2510.96619047,2681.38731031,23021389136.514793
2023-05-31,2689.27991567,2777.6495492,2617.90877325,2680.30422415,22359275747.257633
2023-06-01,2680.32615305,2799.852554,2588.60468295,2698.86072176,22396921171.27401
2023-06-02,2700.59108556,2803.56064912,2583.22823685,2707.70158586,21270896707.6996
2023-06-03,2712.93919709,2811.06417013,2605.66940517,2699.81299549,20531855796.92231
2023-06-04,2695.94249249,2810.78450442,2533.09657596,2671.64653742,19649260097.228638
2023-06-05,2668.07485813,2788.92089939,2562.86777697,2633.73953907,19461817588.108753
2023-06-06,2630.23229852,2765.39156099,2569.75049397,2656.28132216,19649467965.22298
2023-06-07,2633.03295311,2746.53306611,2526.62893669,2618.39755843,18987943484.85166
2023-06-08,2599.19751175,2661.27238174,2471.01002163,2570.85412731,18227228798.15009
2023-06-09,2555.30001606,2629.55658573,2459.75693445,2526.54688069,17285748507.23605
2023-06-10,2513.6648904,2604.94790745,2372.21771206,2478.89139423,16140043980.413837
2023-06-11,2481.69677766,2539.92856627,2374.39981619,2440.37042222,15464730963.48638
2023-06-12,2432.05727017,2530.80223428,2295.70398081,2391.27347583,15173806830.67454
2023-06-13,2378.26240552,2460.57269455,2294.53029613,2391.11856214,15051291680.761469
2023-06-14,2359.49964706,2437.02627541,2301.66806137,2372.31540126,14886850049.724686
2023-06-15,2344.79459636,2404.28422705,2241.83515826,2326.99123448,15018305940.552397
2023-06-16,2303.52267216,2420.93235985,2201.10200053,2346.69901093,15446910219.27528
2023-06-17,2324.75984878,2499.82106713,2230.00350547,2414.89483889,16189558072.106792
2023-06-18,2407.32453297,2650.00976741,2331.00860637,2539.08026319,16136898646.620338
2023-06-19,2540.75867716,2702.61505489,2470.56523444,2595.35882306,16071071554.38309
2023-06-20,2597.35276648,2724.82197093,2469.71688106,2647.33145322,15904007582.258238
2023-06-21,2645.42288306,2769.01309537,2540.01900424,2695.28625995,18139907752.35129
2023-06-22,2703.50946509,2896.32399323,2577.94889308,2766.45428407,19464250865.61362
2023-06-23,2772.59322866,2894.60008987,2657.25023366,2825.22406865,19694427454.29468
2023-06-24,2821.83480088,3001.1065064,2681.77183845,2886.07740121,20057152361.133892
2023-06-25,2866.14440572,3081.7879456,2778.17913906,2956.49507211,20811931811.530815
2023-06-26,2936.6139608,3162.3340191,2832.49478962,3047.73198066,21433496768.26327
2023-06-27,3040.41083173,3237.58275851,2915.29443244,3091.14059137,21803494319.197475
2023-06-28,3110.20137778,3238.35667396,3004.24894972,3084.13812169,19528718792.830673
2023-06-29,3099.06637905,3265.73094579,2948.15016109,3034.59698191,19175024262.869728
2023-06-30,3037.48441882,3227.02362996,2908.09628278,3074.06044016,19068532965.064236
2023-07-01,3063.50488879,3255.81264179,2893.98563015,3150.71555749,20499644673.69311
2023-07-02,3148.68816822,3418.11436741,2987.20536671,3298.26857801,20786353153.94486
2023-07-03,3276.30620479,3593.73339631,3175.09366315,3446.88540521,22760467977.283623
2023-07-04,3436.31084039,3678.0097624,3211.65168075,3523.91550589,23249223021.20068
2023-07-05,3525.89275719,3784.41906765,3406.83782995,3607.69026785,24301792144.891647
2023-07-06,3614.7173245,3741.92764682,3495.10060777,3622.07339053,24566080418.53358
2023-07-07,3624.57998715,3795.42025807,3440.37049076,3688.45722156,25948171717.362213
2023-07-08,3697.66478193,3824.36039993,3507.61534052,3675.9021499,25876977124.74953
2023-07-09,3684.98354863,3959.53029484,3490.13109424,3790.04858166,25629869773.91654
2023-07-10,3786.74918663,4016.16867185,3623.87886337,3862.46604116,24871114824.841305
2023-07-11,3884.95925472,4229.87529883,3714.649939,4013.98021566,25383316578.656322
2023-07-12,4026.57116788,4163.69099962,3880.38578955,4028.73590542,23494777625.293808
2023-07-13,4049.15238756,4218.64028777,3864.45959989,4023.37698334,22994020175.281525
2023-07-14,4004.6104872,4244.02501765,3767.41918862,4004.4314689,22340520568.29145
2023-07-15,4008.31326398,4288.82570556,3759.67839368,4063.04143232,21847847606.4016
2023-07-16,4086.88215772,4431.07360405,3920.06202832,4223.39418271,21434589186.385246
2023-07-17,4242.4214031,4511.54923155,4080.49866464,4322.71372894,21834368464.85129
2023-07-18,4345.77366006,4447.42113212,4218.35938276,4346.31699373,20749186520.28811
2023-07-19,4372.20257157,4550.26894328,4206.13881934,4322.42444906,20931677884.713623
2023-07-20,4332.00756696,4481.77239081,4084.42264427,4256.22613258,20818122937.355896
2023-07-21,4271.45376317,4408.80137272,4138.18804552,4217.40506975,20909338855.02565
2023-07-22,4216.78549636,4364.21047978,3977.57036545,4109.97692241,20814467050.288208
2023-07-23,4100.76715978,4315.36369304,3891.06727713,4170.3875049,20970107007.611076
2023-07-24,4179.82791912,4336.12419211,4008.62340297,4201.56192979,19907897632.651985
2023-07-25,4223.02796337,4440.21621097,4077.5708256,4257.18441797,20645860583.123375
2023-07-26,4262.97197941,4432.46726417,4113.47581567,4256.79971166,20522483804.73681
2023-07-27,4250.210584,4373.0774311,4138.51643915,4266.22443372,20211591149.98562
2023-07-28,4251.63173654,4533.36536057,4120.74535078,4375.20967942,20866538324.792507
2023-07-29,4375.20464807,4788.57572538,4252.04588485,4537.54541581,20999833166.362274
2023-07-30,4521.66033503,4972.1913007,4372.0242125,4771.14662196,22190540790.12882
2023-07-31,4764.5762155,5055.47798217,4618.50491814,4866.69409997,23193969889.541298
2023-08-01,4874.38897278,5163.29420453,4724.20815983,4964.72567137,23663029912.795834
2023-08-02,4969.07967584,5247.98246876,4868.63681289,5043.83376408,25185708185.654694
2023-08-03,5064.98237689,5346.42019526,4670.87537339,5003.01470595,28123640856.72236
2023-08-04,5013.41916204,5354.72398752,4739.79655816,4925.51842393,29407645942.35515
2023-08-05,4929.51416891,5124.9904113,4536.81535081,4783.77324162,28931149294.8193
2023-08-06,4770.32157375,5175.80814557,4342.61304473,4734.39241071,27890187371.031578
2023-08-07,4741.26281013,5134.96697553,4473.94959582,4678.23220565,27740790684.813526
2023-08-08,4670.77301955,4879.84290597,4459.14441622,4662.10714409,27675040092.852604
2023-08-09,4662.23939533,4884.1499004,4414.19345538,4669.41248215,27026824325.476105
2023-08-10,4668.34631154,4844.00874872,4465.35656733,4692.57598781,24281782110.417957
2023-08-11,4674.48146731,4895.87417559,4544.91837772,4733.13954243,22403300125.947876
2023-08-12,4709.36094699,4935.99129698,4501.06637246,4798.48026338,21558786154.702354
2023-08-13,4803.62501819,4920.80067224,4560.76269974,4773.19034658,20439071521.301773
2023-08-14,4780.39750093,5018.12273705,4594.18025503,4747.20193492,19901109053.360634
2023-08-15,4735.8106287,4860.39125889,4596.36692733,4694.5112503,19801272298.506218
2023-08-16,4691.07938217,4906.27573976,4408.27278932,4527.29401438,20371301333.173805
2023-08-17,4522.49654083,4720.14536249,3944.86253786,4219.07209212,21908581281.500465
2023-08-18,4266.72399666,4497.69964352,3926.7948611,4141.4082643,23268982101.18309
2023-08-19,4180.62216754,4474.12956763,4012.90352168,4254.9543076,23162406256.971836
2023-08-20,4279.50269353,4608.3125516,4005.89884862,4368.55193893,24146003327.778717
2023-08-21,4409.16689805,4659.53237256,4013.76190818,4307.33016066,24631380270.30837
2023-08-22,4309.60966313,4590.30755004,4121.2399951,4246.30911148,25522802762.67687
2023-08-23,4249.39631229,4420.17507219,4116.57521938,4234.20234964,23989298058.514294
2023-08-24,4266.06799712,4520.89038271,4028.66600203,4199.8384219,22449509725.536865
2023-08-25,4221.83563238,4388.63571546,4003.06179821,4168.69296396,21840420598.598602
2023-08-26,4159.77892593,4421.36291343,4005.35711419,4247.21815992,22009936583.47299
2023-08-27,4234.52127197,4670.5810982,4008.50272439,4524.29381686,22390783011.641273
2023-08-28,4537.18225542,4923.58369356,4419.67292285,4796.51084865,21782046562.228386
2023-08-29,4813.07215644,5274.39749322,4653.27283356,5030.89756056,21066000774.37777
2023-08-30,5029.15480909,5292.23612363,4860.70734184,5088.20743949,20992386723.364197
2023-08-31,5074.68218494,5365.07882961,4916.04309649,5191.98717083,21141993727.713566
2023-09-01,5171.4654846,5523.68504452,5007.4709297,5312.06491391,22183977882.290417
2023-09-02,5303.03316071,5569.31977159,5101.08275231,5425.92873884,21885001061.43713
2023-09-03,5444.42307658,5699.10824687,5294.34823933,5483.69799225,21158421315.33201
2023-09-04,5517.91552077,5664.15726027,5276.32328125,5476.12781368,20547934296.289852
2023-09-05,5510.49566589,5739.87899396,5314.40206435,5437.55795081,21348540672.21015
2023-09-06,5437.80915891,5591.57828646,5273.97201135,5462.98310485,21569683463.887302
2023-09-07,5437.78173677,5576.28648647,5286.92841207,5456.11092925,21552790474.15283
2023-09-08,5447.41686742,5734.46108743,5270.04895982,5532.58721397,21098084970.81966
2023-09-09,5499.92149484,5719.78102102,5373.42873486,5583.37901631,21282790874.761894
2023-09-10,5554.24682014,6035.02897716,5288.30410873,5759.89283916,22855814046.891315
2023-09-11,5743.48450858,6089.77799545,5502.93383271,5880.16056992,24248652099.452553
2023-09-12,5844.18504129,6159.71874648,5601.34268493,6002.88323823,23678232253.461666
2023-09-13,5953.81862254,6100.65934861,5703.41625612,5951.97831302,23451907374.520473
2023-09-14,5913.53118225,6240.34557084,5779.6393291,5990.67729282,22635316170.100067
2023-09-15,5972.21468329,6348.28586474,5785.99890769,6141.23945981,22247907873.96254
2023-09-16,6149.86113398,6574.37045224,5953.00322847,6268.27352587,24207666884.06849
2023-09-17,6288.19165806,6472.34423842,5960.66817335,6297.42516196,22998071566.403065
2023-09-18,6314.05669965,6641.9466749,6045.50785409,6229.21158731,22085631305.644405
2023-09-19,6225.28140871,6478.24861664,6017.1041328,6211.13434976,22041819883.933628
2023-09-20,6184.91485458,6596.0354375,5922.95041844,6331.22356476,21712717573.73301
2023-09-21,6299.85806792,6493.26572211,6147.6019696,6293.12175604,21201885409.268044
2023-09-22,6278.76841438,6422.95457715,5934.29592392,6190.82298232,21699927217.775574
2023-09-23,6187.52689046,6517.60854131,5945.61438422,6143.08188308,22106078678.7432
2023-09-24,6095.47933331,6569.18165253,5827.11221588,6231.2135236,21736525192.89974
2023-09-25,6177.86438964,6578.48833575,5890.58890026,6373.40850856,21409366024.016182
2023-09-26,6359.35246143,6677.7037339,6117.52561875,6376.79184928,22368752551.23356
2023-09-27,6368.01220022,6511.14840132,6197.44177256,6346.88647752,23002336152.067455
2023-09-28,6308.85503981,6608.03643877,6191.25196874,6471.99788855,23096020354.597782
2023-09-29,6496.27609037,6805.73712728,6363.20980989,6664.49467519,21790576210.77847
2023-09-30,6682.56981983,7043.12059661,6533.18586514,6836.94324342,20574199404.49855
2023-10-01,6860.0472255,6999.36295371,6627.17346301,6854.85173989,19977404019.6361
2023-10-02,6881.81050529,7097.4161227,6697.62708152,6904.9904683,20506223347.019405
2023-10-03,6916.4735804,7155.85526605,6773.71650021,7025.71786244,19512354042.334408
2023-10-04,7016.5897293,7506.99528156,6883.55814887,7297.69406045,19927816977.357285
2023-10-05,7344.77460995,7694.76400468,7108.36854697,7470.3633762,20548746864.873264
2023-10-06,7532.73935446,7796.08344384,7366.44264859,7527.43309159,20268577404.90057
2023-10-07,7596.22723597,7773.02300451,7268.31271176,7460.46479646,20999905881.0844
2023-10-08,7526.64922937,7829.69867974,7170.3238665,7411.67880629,21055179467.086887
2023-10-09,7434.96560076,7620.50725293,7284.16599644,7424.52807696,21393662023.833378
2023-10-10,7475.22115693,7754.41706815,7132.146557,7439.17990259,21535381938.339226
2023-10-11,7455.32198786,7658.62834225,7299.80215025,7431.91490279,21316068128.482098
2023-10-12,7451.37841546,7683.07081482,6962.62706558,7250.26327957,22206341848.75138
2023-10-13,7222.90308769,7385.1335828,6831.7938278,7091.94801405,20565814938.914036
2023-10-14,7021.21811675,7388.28208757,6489.74925556,6843.40640778,20863388303.59234
2023-10-15,6799.84175001,7306.50448061,6454.64785229,6886.40370968,21359440856.328102
2023-10-16,6834.02368326,7276.58616037,6469.03224555,6931.16315976,21453017030.69259
2023-10-17,6843.36744225,7456.11768148,6613.04460359,7108.46774053,21976349997.582577
