Date,Open,High,Low,Close,Volume
2022-12-24,83.02922023,87.29401271,77.60648104,84.1293397,18428235976.161503
2022-12-25,83.6249792,90.6913512,80.51019933,85.35003898,19009688323.60431
2022-12-26,84.58195644,92.88179244,78.97291187,89.41705042,19643445758.30521
2022-12-27,88.89125856,97.00327792,84.03767146,92.04020269,19590639915.774826
2022-12-28,92.17768402,99.16529241,88.95041873,94.99623186,19096114709.40842
2022-12-29,95.06406368,104.10121929,91.04396553,97.93529609,18831772756.307976
2022-12-30,97.97447198,109.79559091,94.24071857,103.21250514,19574818515.996246
2022-12-31,103.70974837,114.31077244,96.12489618,107.92654225,19744033285.50511
2023-01-01,108.64825256,122.78534032,102.86627593,115.34096286,19661454189.141426
2023-01-02,116.09116826,125.57335462,107.83232076,120.7042057,20742277176.542362
2023-01-03,121.0470042,133.12255084,116.2932083,123.87829811,21298143299.112534
2023-01-04,124.33984929,133.36785584,114.40263995,127.32826542,22509361547.150723
2023-01-05,127.07763736,144.76951316,118.46105913,134.2570832,22470502219.166084
2023-01-06,133.76581833,153.60829793,121.39829271,146.43216686,23629547108.94432
2023-01-07,146.76394811,163.43801966,137.69713757,154.21520347,22698960293.94971
2023-01-08,155.18002006,171.25114559,144.07655234,162.60237388,21602406032.336575
2023-01-09,163.614317,180.1082763,154.34536505,168.28566975,21539125859.51491
2023-01-10,167.93476521,183.63056987,159.29756171,173.92549365,21929004145.842567
2023-01-11,172.9180034,179.15802808,160.67576294,173.01246773,21582336410.12638
2023-01-12,171.84936646,182.04919098,163.34787441,172.15932649,20524825708.95699
2023-01-13,171.1878435,184.40518118,157.55418716,176.23735434,20021527209.587597
2023-01-14,174.72019105,197.23276101,168.27676343,188.16146007,19904719900.963642
2023-01-15,186.78438626,218.26682398,173.09656126,206.09936452,19544589218.49809
2023-01-16,206.24293372,229.85436097,187.07519101,211.75224958,20645211541.55683
2023-01-17,212.15995248,236.01702454,192.25436452,215.27914888,19894667933.107746
2023-01-18,215.75489985,240.45565636,190.88720831,208.60596782,20893826881.904114
2023-01-19,208.20878215,222.78295096,181.11058734,199.51431088,22722957463.14721
2023-01-20,198.0849013,211.75057086,165.07234593,189.89709519,21941433684.85314
2023-01-21,188.06040626,209.2474699,165.27296605,179.26406076,21266671706.303097
2023-01-22,176.90998685,187.28129644,158.41602626,174.91267245,21234600300.97197
2023-01-23,173.23590961,183.77648459,160.47191661,168.2081566,19740877583.91561
2023-01-24,167.22479255,180.54867235,157.43818706,163.76910052,19690916172.74442
2023-01-25,162.49774457,175.99765959,150.24774651,168.11255007,17166812799.002426
2023-01-26,167.22077897,179.36080183,156.86998456,169.15476609,14960410195.922485
2023-01-27,169.35149693,187.6529499,160.64385835,174.62041024,14224645993.302402
2023-01-28,175.96921456,186.16073666,164.46934835,172.14132127,14137388730.590694
2023-01-29,173.60273086,183.7846721,161.50533153,171.83562293,13479930225.048496
2023-01-30,172.82458029,180.55770497,164.0949098,171.4392679,13498178503.332394
2023-01-31,172.62216526,179.36077848,164.35256258,174.25980638,13109982936.5136
2023-02-01,175.98605678,189.08851189,170.48041207,181.09140466,13294424625.468943
2023-02-02,181.16462762,199.9470015,174.16104689,190.45119274,13373479636.426485
2023-02-03,191.49686473,207.04530135,184.77609597,195.19721955,14104885732.010324
2023-02-04,195.62896066,208.57825188,186.62980685,199.07346577,14244534159.05594
2023-02-05,199.03096253,208.84068704,188.20869124,194.4949515,13907398365.504412
2023-02-06,194.22219627,206.0918199,187.92479267,197.04919146,14518905037.31708
2023-02-07,197.06269166,204.35379485,187.13253789,195.64610152,13824941633.760935
2023-02-08,194.8952106,206.55382204,185.45093212,195.52161601,13518794608.14574
2023-02-09,194.7639006,205.07419247,185.31663202,192.36558561,13516658508.780348
2023-02-10,192.1601305,201.30222157,184.20350516,193.22944155,12792640940.103842
2023-02-11,193.22247864,205.61715897,185.11860921,194.08714968,12575563116.40363
2023-02-12,194.34059354,201.47890778,187.1820664,195.22834526,12242287858.966797
2023-02-13,195.19817824,205.62843522,186.58554758,196.54125444,12219078857.393234
2023-02-14,196.9956762,204.69673435,189.60663765,198.06118111,12635641624.523539
2023-02-15,199.13695568,208.51546461,186.77334481,196.79154628,12611198801.663465
2023-02-16,198.27952308,207.48565762,188.08404,194.04763448,12447581852.010996
2023-02-17,195.43847531,207.06584099,178.185851,187.96035492,13213801499.69776
2023-02-18,189.58842356,201.15829579,171.40114642,182.38588643,13763389934.47455
2023-02-19,184.1267664,192.92688477,169.0988204,181.87743914,13919060422.33257
2023-02-20,184.88324667,195.39730225,177.15684431,185.830828,13547330534.104675
2023-02-21,188.92642602,194.74090221,182.36400372,189.75542612,13512766254.852627
2023-02-22,192.06721816,196.92665137,184.78423236,192.30414297,13210420355.144794
2023-02-23,193.44765632,205.58589258,184.67062433,197.9953668,13021767442.603573
2023-02-24,198.69741748,215.2868394,191.21050592,205.46001822,12455194524.840893
2023-02-25,205.76781748,225.45756368,199.36195973,213.60827384,12228736898.341372
2023-02-26,214.23063277,229.28179163,202.12860723,221.1265752,13047720186.41178
2023-02-27,221.06781469,231.74664757,209.54909045,225.17280764,14101286625.464115
2023-02-28,226.06749144,240.51344966,218.64298613,229.9938251,14701639258.136765
2023-03-01,229.56063635,249.9123892,219.95572587,235.14399838,16000537723.63275
2023-03-02,233.46825692,268.50517469,220.99067994,250.88353028,17240988366.6271
2023-03-03,249.42395464,274.15328703,231.58839912,254.4360507,17939366775.727226
2023-03-04,252.57554734,275.12284652,234.04996304,259.63179242,18202430201.699337
2023-03-05,257.06454914,278.95709364,246.63962879,260.3922634,17961852556.42444
2023-03-06,257.88058297,285.07966088,248.26449174,274.85910562,17752676758.94977
2023-03-07,272.13813297,302.5042393,257.80548597,285.70649896,18045552164.282063
2023-03-08,283.59536556,316.31777611,273.31156918,299.95606896,17072138904.738688
2023-03-09,297.64235063,328.29715915,280.3642524,311.74355449,16731206127.12628
2023-03-10,309.35182263,344.48258398,289.34730727,323.03095361,16923481068.86111
2023-03-11,321.16670484,350.18888333,305.84511671,328.29350462,18052931725.873833
2023-03-12,328.03793117,342.39704106,302.12954978,324.06610511,19278899946.948566
2023-03-13,325.54505891,336.77599707,305.14950913,315.45759888,19232117479.0794
2023-03-14,316.70049938,344.03811784,272.89017891,299.50162451,21484185308.89363
2023-03-15,300.62307693,330.97092951,265.14975608,289.17154606,22225651947.530743
2023-03-16,289.7982218,319.78260338,263.43131637,290.66618794,22229106850.04583
2023-03-17,291.62821352,312.73137596,262.17657893,296.05553229,23157353345.122345
2023-03-18,297.19477253,328.76744426,276.83903105,299.06336432,24619337271.00308
2023-03-19,301.31426888,319.78111227,261.21990674,292.9023021,26069639939.419334
2023-03-20,292.61948126,312.58247342,265.79340581,283.03557987,25629805761.407116
2023-03-21,282.59831036,294.78331429,252.50023808,278.75886465,24093924473.888695
2023-03-22,278.76680058,299.59435716,268.09575537,282.70144374,24556196586.381393
2023-03-23,282.68147306,312.55915699,265.90551953,297.95679564,24435980562.76319
2023-03-24,296.96159393,325.1995045,285.38301289,313.87367842,23243592101.462555
2023-03-25,311.65997481,333.98029433,299.36751481,322.32795224,21872803912.595074
2023-03-26,321.53260539,343.63616201,312.71140388,329.70869096,19817629139.33818
2023-03-27,328.22504419,350.91544558,319.071439,340.4888724,19805960863.50936
2023-03-28,337.24842093,355.6899451,329.81647775,347.28772775,19300296284.44105
2023-03-29,345.85003068,379.0883425,336.77148233,363.04808169,19900051208.37834
2023-03-30,362.50409053,388.50073423,340.62128224,365.91173292,22325692142.732384
2023-03-31,365.35212246,408.71836268,344.47932398,380.34147174,23708781982.518913
2023-04-01,378.68776606,400.51606186,365.58872454,380.53474599,25151543114.046177
2023-04-02,379.14274703,411.1936105,356.66870083,391.08886749,25432169066.758682
2023-04-03,391.67982271,421.57439473,372.6670076,399.90659979,26572324076.26043
2023-04-04,398.09975808,431.61691438,384.13042922,411.51452885,26679987310.301754
2023-04-05,407.86746442,445.03356009,385.06075991,419.84754154,26770979205.91719
2023-04-06,416.13437442,443.00327129,392.56762587,427.01452989,25873473962.86404
2023-04-07,424.14229511,450.07203512,384.29735538,416.42858012,26625001781.129486
2023-04-08,413.60446192,440.37585316,369.12144321,408.51555874,29571436101.547314
2023-04-09,407.35682024,437.30298874,368.67856836,403.24889157,29367677761.444553
2023-04-10,403.9277905,443.43062356,364.64433791,404.6961156,28945753103.10444
2023-04-11,405.60197542,427.1593439,372.20992615,405.03790333,28787125818.15552
2023-04-12,406.51235918,439.27045401,343.48542333,385.02292605,29255116726.169518
2023-04-13,386.44079866,425.60247665,348.64346932,377.36327469,28306742516.83612
2023-04-14,378.41808177,412.90235859,311.49621996,344.20231236,30230591963.460632
2023-04-15,343.36553832,368.42837323,299.71596804,337.56524831,29729924280.01495
2023-04-16,335.73521911,387.97423573,269.12645957,311.92327284,30913821085.49083
2023-04-17,309.18016961,337.91465772,281.91955389,302.13916865,31259333333.647736
2023-04-18,299.98933156,321.67676586,248.58979458,269.99034539,31732887427.973286
2023-04-19,268.76902595,301.34926725,245.48927844,272.92219204,30460446311.17706
2023-04-20,270.61188012,309.73430513,245.37021321,284.02055524,30927575092.569237
2023-04-21,282.28952449,350.95597651,246.17712974,312.9757257,27660909613.42674
2023-04-22,310.58637189,338.93815198,282.22973172,319.53788191,25243400392.60692
2023-04-23,316.51251947,346.69344023,298.02823611,315.36491499,23781400758.611122
2023-04-24,312.43527875,329.66724888,270.5044491,294.53652768,23719310078.88724
2023-04-25,291.32934275,326.34175429,264.38570018,284.86132653,21403740407.718708
2023-04-26,283.13980023,313.63375391,252.55330308,297.25547901,19347269867.65128
2023-04-27,295.7333665,344.60607713,268.78466346,315.50405269,17574480968.81196
2023-04-28,315.1925979,348.70773208,299.70642013,333.88096235,17242488167.38279
2023-04-29,333.115503,369.43759634,316.24656961,345.27696149,17164273814.992
2023-04-30,344.19301286,378.10198578,313.96841746,349.56113794,17013902923.181963
2023-05-01,351.03010547,375.01986369,322.01928381,346.8024907,16330307770.051208
2023-05-02,345.92543686,357.98895247,315.29154978,339.21742903,15922044546.964905
2023-05-03,340.09903995,360.18631828,316.43639387,332.37025479,15552521326.512716
2023-05-04,334.94281736,356.1119842,311.93738998,326.53996053,16625065455.124372
2023-05-05,329.31078244,352.76344382,296.85556152,322.09898262,17099927170.28106
2023-05-06,323.77628174,345.17515332,304.92276343,318.59693134,16766239972.633677
2023-05-07,321.43235141,342.69088576,293.61099884,312.77812285,15891148471.67483
2023-05-08,314.51360893,332.89620059,287.32578606,302.6122972,15279667493.824945
2023-05-09,303.12407916,318.47914788,291.56806002,304.55655563,15442738769.85639
2023-05-10,304.52898437,320.04606235,291.40462891,310.91783288,15591533254.628155
2023-05-11,310.27623062,327.28122111,295.35524567,318.42781578,14169468039.019012
2023-05-12,316.87998205,329.89352157,298.51018717,313.21545652,13447389041.529509
2023-05-13,313.29043429,327.89449416,298.75337647,307.97150769,13342968588.191856
2023-05-14,307.19309934,319.96363842,279.958816,295.84367485,13107038830.933657
2023-05-15,295.25216066,302.97554477,281.23724319,289.64824989,12438664738.356548
2023-05-16,287.75025367,299.48619744,267.17671436,284.42413757,12356985939.563549
2023-05-17,283.05698623,300.12004305,248.16074635,268.54266235,12602324095.888569
2023-05-18,266.48809827,300.09149633,234.25258891,250.84012159,13169622472.102531
2023-05-19,248.36438115,277.02398064,212.16090713,240.97943778,13298373251.192307
2023-05-20,239.10344815,261.79398199,216.33905431,247.72835875,12790096617.173317
2023-05-21,247.19840902,266.12471024,225.6204559,250.11243787,12923626248.608091
2023-05-22,250.09668579,259.80728145,231.31007058,244.19130831,12848936773.951992
2023-05-23,244.61490364,260.73161347,223.88088162,240.70111648,12799942032.78571
2023-05-24,240.90482295,258.77715545,227.51461652,246.39495328,12595259794.578012
2023-05-25,246.26189694,262.04888382,236.5311481,254.57949278,12264374912.353619
2023-05-26,255.18131435,270.89114293,246.30023951,260.64598527,11997635775.38032
2023-05-27,260.59434273,277.38363326,243.35398481,259.95288153,12767950092.35787
2023-05-28,260.67345008,274.49696188,243.42524248,255.22102197,13343406386.96263
2023-05-29,256.85564988,266.96897314,243.32389069,252.42603736,12904105308.50045
2023-05-30,252.89522464,266.79906233,241.38167151,257.8580321,12287697315.054375
2023-05-31,257.59075572,272.83606013,250.71773621,259.42351752,12350381535.175728
2023-06-01,258.72636137,273.56581219,247.03056032,262.36550406,11783179847.00506
2023-06-02,260.48962603,274.31322855,251.85702911,262.44947485,11872752020.906322
2023-06-03,260.61093529,268.09026309,254.18952491,261.42070116,11579184257.201778
2023-06-04,261.23799231,269.35931873,244.68141458,258.91376713,10743423421.403479
2023-06-05,257.83055091,264.13291097,243.44263522,255.45302927,10813834550.525215
2023-06-06,255.83631487,269.26333195,249.95332336,259.37400547,10946591136.426348
2023-06-07,259.2723972,269.45966261,248.29854988,259.94127784,11019761412.619307
2023-06-08,261.78824291,268.35366512,246.52838632,258.1362286,10447794076.970985
2023-06-09,258.89583103,272.6881126,244.40443321,256.72488806,9854984469.41582
2023-06-10,257.16210196,270.99928502,249.03649919,256.23360515,9324479370.542938
2023-06-11,255.74461986,264.13354205,248.08595332,256.15842496,8704596789.56342
2023-06-12,255.17523238,264.69863043,244.35275234,254.56710133,8596001865.701035
2023-06-13,255.02658515,263.03291375,243.9986746,253.30220806,8608088204.649235
2023-06-14,254.06581278,258.56772606,243.83617958,249.44924948,8015518833.198181
2023-06-15,250.91147405,262.31217333,232.36590914,241.63872048,8162579718.69021
2023-06-16,241.58841042,252.48540087,231.21067125,241.37278993,8411267432.185001
2023-06-17,241.8883011,263.60170241,229.90531619,247.22584047,8502663373.360619
2023-06-18,246.78126871,273.61597362,234.17863097,258.58823146,8637723214.580454
2023-06-19,257.02912649,273.28987914,252.40912662,263.2876209,9033713694.214787
2023-06-20,262.31706626,275.72266026,254.39231472,267.00544918,9221534249.212915
2023-06-21,266.48082789,276.7672072,255.62138712,269.46460836,10198006993.78054
2023-06-22,269.11783032,282.97029219,257.95036092,272.52779671,10558773156.247309
2023-06-23,272.94919778,293.74338215,255.93331839,278.32603075,10368469905.413502
2023-06-24,279.49978263,294.49679913,271.89514027,285.13630504,9957673453.208002
2023-06-25,287.50491525,304.61431947,280.60977651,292.04550069,10253061644.567894
2023-06-26,292.64828395,307.40424629,282.79234058,298.60838143,10831548827.272726
2023-06-27,300.64042947,310.92044343,289.44155589,302.70114971,11014872810.784924
2023-06-28,306.24029687,317.29905587,297.34441789,306.26059867,10463010371.357492
2023-06-29,308.55360516,321.74165075,289.07948325,304.54481124,10431960786.660988
2023-06-30,304.4764747,320.32734149,294.8956978,308.15414795,10803915911.82619
2023-07-01,306.61012987,327.47454537,295.85921939,312.62458153,11538758217.087534
2023-07-02,310.94441718,334.81611299,294.74396229,321.97849971,11626450606.132717
2023-07-03,322.9504588,349.72463956,304.97913791,332.77975965,12362418879.522982
2023-07-04,333.55307693,351.06031899,319.67607556,335.87611261,13253272244.506832
2023-07-05,335.73595617,359.13904701,326.13066179,342.50809237,13718655884.33048
2023-07-06,341.57925409,357.83005202,328.85834166,344.11087443,14055450560.059135
2023-07-07,341.81791484,373.76330641,329.1696192,356.46739191,15112708474.0271
2023-07-08,355.77707203,371.80949731,338.01010372,360.24072559,14692863924.925026
2023-07-09,359.60142103,395.74559888,336.77708793,372.367539,14765619758.236542
2023-07-10,374.60859907,396.63953248,357.27285352,381.80952016,14426746960.207666
2023-07-11,384.37243164,419.33364062,366.6196412,396.52456334,14457563550.839157
2023-07-12,399.6726439,420.87045713,375.1135042,395.39212726,13591962727.39144
2023-07-13,397.41140252,417.29957845,369.67298361,384.77284297,13373233360.372614
2023-07-14,384.77732879,409.84551079,358.14748814,372.69830312,13105611866.424013
2023-07-15,371.56202439,397.63594769,346.36800635,374.41056539,13211581497.934452
2023-07-16,371.76012927,399.65385736,361.18068009,387.22461046,12789649382.775845
2023-07-17,386.40259616,415.53533676,375.75571929,397.61480657,12331994166.707174
2023-07-18,396.44608541,417.30322152,389.38723065,401.26585331,11837758147.033003
2023-07-19,401.71898451,416.69411187,388.16520872,408.23510863,11794570530.913334
2023-07-20,408.77505718,422.33122288,390.08648549,408.33063275,11523046405.920197
2023-07-21,408.31720546,432.43172893,390.66986115,413.64298743,11075630544.178616
2023-07-22,411.93949291,428.68677122,388.32553276,404.76851174,10785228710.060144
2023-07-23,403.9456215,429.66165828,386.59913028,410.5666471,10638815192.692066
2023-07-24,409.62646676,425.14226216,398.48325744,409.53272788,10542327788.899382
2023-07-25,410.12252681,426.33723554,395.88657098,412.36480723,10238060653.58479
2023-07-26,411.7776798,418.39791094,392.86489728,406.40364625,9958802520.895603
2023-07-27,406.84602588,422.7768239,392.70407276,409.61854136,10173884641.175732
2023-07-28,412.30537748,448.11090012,395.85555604,424.0597555,11291921776.538168
2023-07-29,426.55045642,457.06390964,404.5425037,440.5468156,11721802100.626696
2023-07-30,443.69832022,470.69612712,430.50186106,452.91436096,12453816297.751451
2023-07-31,456.25090453,464.6969464,441.31464182,452.83509246,12920803776.596498
2023-08-01,458.34539068,468.68809003,439.00659055,456.67356586,13242547650.651749
2023-08-02,461.4352071,471.75537455,447.79066126,455.70558184,12859954902.165987
2023-08-03,460.38565609,483.0324056,418.02123964,434.17231674,13302173504.007639
2023-08-04,437.46138806,469.75387087,386.15680574,413.22002364,13945072482.403587
2023-08-05,414.44780912,447.31424954,361.68480727,392.24278841,13968652946.269913
2023-08-06,391.45823716,422.14047044,359.86478789,384.88014069,13849087143.43327
2023-08-07,386.00942084,410.69562056,365.63757394,379.65097936,13322909233.589653
2023-08-08,379.1465461,393.61947465,358.83659864,379.78896984,13003374111.650614
2023-08-09,380.40195627,389.59188868,368.47063566,380.25133229,13560808197.640678
2023-08-10,381.26529988,401.61903477,361.99481996,383.29689615,12337581979.419601
2023-08-11,385.29470771,399.89098656,374.01148276,387.40480861,11018258930.079493
2023-08-12,388.22131897,405.19782285,381.35416593,395.30494174,10790629225.619099
2023-08-13,394.83578445,404.01181954,379.65930386,392.77995389,10313782483.773642
2023-08-14,392.95049251,406.41215746,377.27771625,386.09654479,10021251358.151068
2023-08-15,385.82722,395.19278762,365.36242251,377.54574027,10128218598.333801
2023-08-16,375.72152692,388.81386765,347.73396579,361.00499636,10335796373.496733
2023-08-17,362.14613805,385.01046689,317.33934977,337.38851507,11390381876.8009
2023-08-18,337.25384023,367.48235567,314.1112992,332.79681938,11865638408.637217
2023-08-19,331.53981558,357.53676638,314.32087919,342.11323338,11671292879.072418
2023-08-20,340.85415634,373.76373915,326.85481891,350.17145395,12534134121.168774
2023-08-21,350.74040728,365.94964736,332.8771273,346.39555285,12721233822.12026
2023-08-22,344.19075074,361.48713296,328.05115057,342.26909599,13137831037.642536
2023-08-23,342.03664555,354.8453672,323.95737912,341.90119359,12678572937.39938
2023-08-24,340.63632459,350.92500926,321.0979451,337.7490808,11773793272.614836
2023-08-25,337.1246507,350.60848094,327.09935701,338.76597255,11313812874.363398
2023-08-26,337.49471141,364.34963004,328.94794902,347.41147439,10297441081.705742
2023-08-27,348.85574775,382.8218507,338.78201918,371.08700169,10182930305.600437
2023-08-28,372.4058825,413.76313281,360.07434123,391.36441268,10265671519.828594
2023-08-29,391.43769785,418.52159156,376.18910369,407.35419209,9840130889.96533
2023-08-30,406.98212376,418.23597873,396.32478632,407.89797021,9856271436.859587
2023-08-31,407.74651619,425.34158738,392.7473904,413.31181519,9880301237.41323
2023-09-01,413.45374248,434.72794161,396.82501468,417.45086223,10384586928.640892
2023-09-02,418.1994399,432.37006794,408.89815882,422.26092998,10389550440.957676
2023-09-03,422.82675644,432.68491873,410.15005019,420.13553955,10185479397.249289
2023-09-04,418.53269133,432.21644001,411.53718522,419.94608265,9815224208.435675
2023-09-05,418.24435932,428.27183158,406.14887376,414.65534636,9927697286.778713
2023-09-06,414.27557286,431.44382474,400.51939421,416.3998112,10010196540.124695
2023-09-07,415.13749602,437.69823875,404.57614819,417.81591557,10353961503.139294
2023-09-08,417.84980504,438.36509388,407.57438576,427.63557553,10197099877.776186
2023-09-09,427.70906331,458.47454557,417.15478457,438.86549311,10109565898.209366
2023-09-10,438.58760106,458.73067903,423.49465619,450.00577193,10628339485.34642
2023-09-11,451.67286309,468.81069589,444.31366428,453.27722342,10818151833.130413
2023-09-12,451.77913746,470.48089964,434.15318216,452.75625064,11033213863.05254
2023-09-13,450.56383238,465.27775924,436.62700995,448.36478945,11021299923.911602
2023-09-14,448.67044634,466.07126275,438.07393411,449.29282564,10478551036.511087
2023-09-15,452.40034066,471.92263507,440.61261563,456.72384378,10939861822.445816
2023-09-16,462.74726275,472.45893859,443.48950614,458.65921106,11033013957.893507
2023-09-17,463.27675456,473.74506044,441.786546,457.63390548,10871573469.401035
2023-09-18,461.82274421,471.2229327,440.39588927,455.05792299,10434470196.634884
2023-09-19,459.4837876,471.18875425,444.57389982,455.10986992,10644539410.066446
2023-09-20,460.460695,472.115102,451.87593157,461.16120844,10443547660.755297
2023-09-21,465.73303791,475.92746993,455.14633372,461.60632588,10295081105.712702
2023-09-22,466.53481428,484.67676323,436.83191614,454.43875392,10696664408.023438
2023-09-23,458.80901167,479.29685736,432.76164524,455.90067251,10372548088.18541
2023-09-24,460.02219794,479.33061227,434.44696204,464.68046164,10574598237.623322
2023-09-25,466.33751649,496.84339804,442.42888939,482.39779574,10570300046.891754
2023-09-26,483.1321301,506.34805208,468.58145605,485.6466434,10687486479.535074
2023-09-27,485.3125195,500.41186431,464.98134152,486.60931191,10996801944.98344
2023-09-28,484.33337565,509.51308121,468.03871069,494.49928901,11381515727.935616
2023-09-29,489.90614833,519.04862667,472.34494268,505.61386125,10844621701.003872
2023-09-30,501.34190596,535.3017829,483.13800636,512.04139789,10010216564.766485
2023-10-01,508.32378614,528.49642932,495.32763782,515.13323505,9699317351.506096
2023-10-02,512.51756863,536.77940319,499.57065188,518.04508469,9862570163.277575
2023-10-03,517.07988626,540.92930441,499.97695071,529.77250818,9791739090.973618
2023-10-04,529.38103882,554.08770617,519.19738151,543.65585696,10059223872.115189
2023-10-05,542.8657113,567.06016534,531.96289149,550.76376486,10398596686.387806
2023-10-06,548.39934322,572.65011862,520.60662403,547.53066821,10729950092.21993
2023-10-07,547.44853952,573.56202152,518.31573796,540.26075093,11156058341.625477
2023-10-08,540.00743535,559.31332954,520.35180456,535.62175146,11821433734.706469
2023-10-09,534.62018074,559.66192861,524.86890649,538.99582377,11207096313.643261
2023-10-10,537.88817051,553.23708757,520.27509792,539.33434377,10444686067.063908
2023-10-11,537.1199024,555.46386862,520.86684822,539.0322974,10079819180.425373
2023-10-12,536.37122015,553.72923268,497.55966055,523.05747918,10662695221.174692
2023-10-13,520.09112612,542.6000547,491.51515064,509.46031079,10406563448.629435
2023-10-14,506.78102546,533.35587056,460.78480212,487.06921245,10791143776.44934
2023-10-15,486.26595882,519.12813131,465.72879849,489.85253923,10835706053.26927
2023-10-16,489.94464348,525.05732932,460.75320269,496.20390824,10718176387.356453
2023-10-17,498.96012211,526.37230777,481.44696849,509.18722654,10715937621.016579
2023-10-18,513.4679642,522.6214451,484.42026743,501.97460773,10914998770.519012
2023-10-19,508.57694279,520.80991799,487.12067155,501.52984745,10667489737.166695
2023-10-20,507.45873272,518.28790635,483.51606296,504.95297677,10520753874.36232
2023-10-21,510.38983996,542.20884934,492.73303157,518.08092749,10203695344.207462
2023-10-22,521.38076418,544.54021863,488.24838033,513.79901646,10813831845.44296
2023-10-23,517.738859,537.47776709,485.62354373,513.30300122,10835846292.815
2023-10-24,515.07627675,539.41916063,484.02319679,513.37941856,11247711132.30392
2023-10-25,512.0674176,537.97355815,491.24718762,527.01449254,10973342402.395542
2023-10-26,528.81973822,567.95726484,510.47472284,541.26136883,11135274376.3115
2023-10-27,540.28543614,563.7937913,517.74880742,549.13777296,11602832877.313505
2023-10-28,549.23863749,571.55677161,531.64242724,546.85781442,11874880234.064186
2023-10-29,545.24819242,568.61779631,515.98397364,533.23405724,11519765357.88008
2023-10-30,534.15963729,568.55723902,489.64214248,516.17733401,13573505014.611763
2023-10-31,519.13098548,553.32558076,481.36617413,502.46451098,14748976862.519331
2023-11-01,505.55152505,545.30130963,461.97265712,506.01915958,15171625279.85233
2023-11-02,510.55819476,536.97696562,497.05907307,513.77098068,15068073298.02575
2023-11-03,517.24060146,540.56824373,499.59930179,527.80804451,13662538895.20764
2023-11-04,534.60861067,561.26950504,508.52062703,524.47618996,14067404022.513117
2023-11-05,530.91412816,552.80796692,489.08877734,517.43828493,13928376620.719913
2023-11-06,520.57101645,542.35097536,476.44879446,508.62868485,12618180865.794403
2023-11-07,511.06214534,527.82948344,487.56312356,510.0938312,11475873965.01123
2023-11-08,511.65191771,535.21662384,489.10052383,506.60747331,11077377259.523174
2023-11-09,507.32401791,524.97645131,477.9372115,496.40336973,11025868771.445036
2023-11-10,494.05082044,515.65433831,474.02813792,493.22077074,11507837267.346313
2023-11-11,492.13550467,510.91417641,469.74555893,499.67639272,11709628363.436039
2023-11-12,496.42829145,522.83308284,483.18115663,504.88358013,11283696214.952406
2023-11-13,497.9594892,513.92851959,478.38514242,503.32230679,11723865964.338114
2023-11-14,497.53927325,523.18124049,480.71400241,505.63176918,11687256425.135065
2023-11-15,499.93687926,522.21936272,483.27934938,509.54012818,11824958656.898964
2023-11-16,503.69948921,536.11835268,485.96770101,515.77491027,10820594121.728298
2023-11-17,505.73908445,540.80306069,492.50512223,522.89237277,9866232321.509977
2023-11-18,513.70448861,555.94911199,501.32447381,537.44457073,9697558502.3562
2023-11-19,530.03525206,563.00795119,516.63878651,542.59410058,9319297034.496996
